  7.40000E+00  -2.70453E-04  -2.72211E-03
  7.60000E+00  -3.86195E-04  -2.79936E-03
  7.80000E+00  -4.92830E-04  -2.89780E-03
  8.00000E+00  -5.83935E-04  -3.01771E-03
  8.20000E+00  -6.51854E-04  -3.15664E-03
  8.40000E+00  -6.89178E-04  -3.30829E-03
  8.60000E+00  -6.91265E-04  -3.46237E-03
  8.80000E+00  -6.58754E-04  -3.60654E-03
  9.00000E+00  -5.98209E-04  -3.73003E-03
  9.20000E+00  -5.20016E-04  -3.82677E-03
  9.40000E+00  -4.34858E-04  -3.89624E-03
  9.60000E+00  -3.51014E-04  -3.94191E-03
  9.80000E+00  -2.73504E-04  -3.96897E-03
  1.00000E+01  -2.04576E-04  -3.98255E-03
  1.02000E+01  -1.44659E-04  -3.98694E-03
  1.04000E+01  -9.31951E-05  -3.98536E-03
  1.06000E+01  -4.92046E-05  -3.98009E-03
  1.08000E+01  -1.16087E-05  -3.97268E-03
  1.10000E+01   2.06151E-05  -3.96415E-03
  1.12000E+01   4.83682E-05  -3.95516E-03
  1.14000E+01   7.24163E-05  -3.94613E-03
  1.16000E+01   9.33962E-05  -3.93732E-03
  1.18000E+01   1.11832E-04  -3.92888E-03
  1.20000E+01   1.28153E-04  -3.92088E-03
  1.22000E+01   1.42708E-04  -3.91336E-03
  1.24000E+01   1.55786E-04  -3.90632E-03
  1.26000E+01   1.67620E-04  -3.89977E-03
  1.28000E+01   1.78403E-04  -3.89366E-03
  1.30000E+01   1.88295E-04  -3.88799E-03
  1.32000E+01   1.97429E-04  -3.88271E-03
  1.34000E+01   2.05912E-04  -3.87781E-03
  1.36000E+01   2.13838E-04  -3.87325E-03
  1.38000E+01   2.21283E-04  -3.86900E-03
  1.40000E+01   2.28312E-04  -3.86504E-03
  1.42000E+01   2.34979E-04  -3.86134E-03
  1.44000E+01   2.41331E-04  -3.85788E-03
  1.46000E+01   2.47408E-04  -3.85465E-03
  1.48000E+01   2.53243E-04  -3.85162E-03
  1.50000E+01   2.58865E-04  -3.84877E-03
  1.52000E+01   2.64300E-04  -3.84608E-03
  1.54000E+01   2.69569E-04  -3.84355E-03
  1.56000E+01   2.74691E-04  -3.84117E-03
  1.58000E+01   2.79682E-04  -3.83891E-03
  1.60000E+01   2.84557E-04  -3.83677E-03
  1.62000E+01   2.89327E-04  -3.83473E-03
  1.64000E+01   2.94003E-04  -3.83280E-03
  1.66000E+01   2.98596E-04  -3.83095E-03
  1.68000E+01   3.03114E-04  -3.82919E-03
  1.70000E+01   3.07563E-04  -3.82751E-03
  1.72000E+01   3.11951E-04  -3.82590E-03
  1.74000E+01   3.16283E-04  -3.82435E-03
  1.76000E+01   3.20565E-04  -3.82286E-03
  1.78000E+01   3.24801E-04  -3.82142E-03
  1.80000E+01   3.28996E-04  -3.82003E-03
  1.82000E+01   3.33152E-04  -3.81869E-03
  1.84000E+01   3.37274E-04  -3.81740E-03
  1.86000E+01   3.41364E-04  -3.81614E-03
  1.88000E+01   3.45425E-04  -3.81492E-03
  1.90000E+01   3.49459E-04  -3.81373E-03
  1.92000E+01   3.53469E-04  -3.81257E-03
