  1.60000E+03   4.18627E-05   4.59217E-05   1.00002E+00   3.62938E+02
  1.64000E+03   3.74102E-05   5.05230E-05   1.00002E+00   3.99305E+02
  1.68000E+03   3.13628E-05   5.48773E-05   1.00002E+00   4.33720E+02
  1.72000E+03   2.36523E-05   5.87751E-05   1.00001E+00   4.64529E+02
  1.76000E+03   1.43284E-05   6.19765E-05   1.00001E+00   4.89833E+02
  1.80000E+03   3.58655E-06   6.42334E-05   1.00000E+00   5.07674E+02
  1.84000E+03  -8.22158E-06   6.53220E-05   9.99996E-01   5.16280E+02
  1.88000E+03  -2.06045E-05   6.50761E-05   9.99990E-01   5.14340E+02
  1.92000E+03  -3.29719E-05   6.34187E-05   9.99984E-01   5.01243E+02
  1.96000E+03  -4.46968E-05   6.03807E-05   9.99978E-01   4.77235E+02
  2.00000E+03  -5.51862E-05   5.61052E-05   9.99972E-01   4.43445E+02
